"","Year","Country","HTS8","Value"
"387",2015,"Kazakhstan","25030000",9750005
"388",2015,"Kazakhstan","26121000",101753633
"389",2015,"Kazakhstan","27101906",197295539
"390",2015,"Kazakhstan","27101911",234009724
"391",2015,"Kazakhstan","28046100",254830
"392",2015,"Kazakhstan","28046910",6123931
"393",2015,"Kazakhstan","28046950",548477
"394",2015,"Kazakhstan","28047000",27500678
"395",2015,"Kazakhstan","28191000",2718372
"396",2015,"Kazakhstan","28353950",1134542
"397",2015,"Kazakhstan","28419020",8956282
"398",2015,"Kazakhstan","28442000",26526491
"399",2015,"Kazakhstan","28469020",285000
"400",2015,"Kazakhstan","40091200",7227
"401",2015,"Kazakhstan","40094200",720
"402",2015,"Kazakhstan","42022190",500
"403",2015,"Kazakhstan","42031040",3841
"404",2015,"Kazakhstan","49019900",2638
"405",2015,"Kazakhstan","52081240",6733
"406",2015,"Kazakhstan","57011040",346448
"407",2015,"Kazakhstan","57050020",480
"408",2015,"Kazakhstan","72024100",46254529
"409",2015,"Kazakhstan","72024950",4632300
"410",2015,"Kazakhstan","72025000",7836450
"411",2015,"Kazakhstan","72189100",0
"412",2015,"Kazakhstan","72189900",0
"413",2015,"Kazakhstan","73269085",5130
"414",2015,"Kazakhstan","74050060",2233934
"415",2015,"Kazakhstan","76012090",654156
"416",2015,"Kazakhstan","78011000",57410870
"417",2015,"Kazakhstan","78019100",315306
"418",2015,"Kazakhstan","81032000",25623224
"419",2015,"Kazakhstan","81033000",4230014
"420",2015,"Kazakhstan","81039000",3420787
"421",2015,"Kazakhstan","81041100",850013
"422",2015,"Kazakhstan","81082000",21371092
"423",2015,"Kazakhstan","81083000",389422
"424",2015,"Kazakhstan","81121200",1684313
"425",2015,"Kazakhstan","81121900",1107064
"426",2015,"Kazakhstan","81129240",22982
"427",2015,"Kazakhstan","81129990",76010
"428",2015,"Kazakhstan","82055980",19922
"429",2015,"Kazakhstan","84099199",8610
"430",2015,"Kazakhstan","84119110",15000
"431",2015,"Kazakhstan","84119190",12346
"432",2015,"Kazakhstan","84122100",37601
"433",2015,"Kazakhstan","84136000",9800
"434",2015,"Kazakhstan","84212900",3000
"435",2015,"Kazakhstan","84213980",2300
"436",2015,"Kazakhstan","84314380",4588
"437",2015,"Kazakhstan","84814000",13600
"438",2015,"Kazakhstan","85044095",3400
"439",2015,"Kazakhstan","85167100",6000
"440",2015,"Kazakhstan","85176200",3000
"441",2015,"Kazakhstan","85234940",7423
"442",2015,"Kazakhstan","85235100",3420
"443",2015,"Kazakhstan","85258030",18356
"444",2015,"Kazakhstan","85269100",19672
"445",2015,"Kazakhstan","85285933",5000
"446",2015,"Kazakhstan","85285940",6000
"447",2015,"Kazakhstan","85299095",20907
"448",2015,"Kazakhstan","85365090",5000
"449",2015,"Kazakhstan","85414020",4000
"450",2015,"Kazakhstan","90158080",9392
"451",2015,"Kazakhstan","90248000",14400
"452",2015,"Kazakhstan","90262080",30929
"453",2015,"Kazakhstan","90275040",35217
"454",2015,"Kazakhstan","90278080",166726
"455",2015,"Kazakhstan","90279054",6842
"456",2015,"Kazakhstan","94054080",11395
"457",2015,"Kazakhstan","97011000",31030
"458",2015,"Kazakhstan","97030000",8066
"459",2015,"Kazakhstan","97060000",47928
"460",2015,"Kazakhstan","98010010",8412563
"461",2015,"Kazakhstan","98010026",3417
"462",2015,"Kazakhstan","98020050",231709
"463",2015,"Kazakhstan","99999500",284426
"464",2015,"Kenya","01062000",4250
"465",2015,"Kenya","01064900",172144
"466",2015,"Kenya","03011100",252453
"467",2015,"Kenya","03011900",40383
"468",2015,"Kenya","03044900",178209
"469",2015,"Kenya","03045900",6215
"470",2015,"Kenya","03048950",254040
"471",2015,"Kenya","04059020",3339
"472",2015,"Kenya","05080000",26204
"473",2015,"Kenya","06021000",899133
"474",2015,"Kenya","06029020",11952
"475",2015,"Kenya","06029040",95521
"476",2015,"Kenya","06031100",4793342
"477",2015,"Kenya","06031901",48056
"478",2015,"Kenya","06039000",2480
"479",2015,"Kenya","06042000",47677
"480",2015,"Kenya","06049030",297902
"481",2015,"Kenya","06049060",72284
"482",2015,"Kenya","07133320",4043
"483",2015,"Kenya","07133340",4826
"484",2015,"Kenya","07133500",22228
"485",2015,"Kenya","07133921",12985
"486",2015,"Kenya","07133941",44276
"487",2015,"Kenya","07139061",3349
"488",2015,"Kenya","07139081",3349
"489",2015,"Kenya","08013200",1701624
"490",2015,"Kenya","08026100",255375
"491",2015,"Kenya","08026200",42894332
"492",2015,"Kenya","08029098",1508966
"493",2015,"Kenya","09011100",41793148
"494",2015,"Kenya","09011200",1869137
"495",2015,"Kenya","09012100",8250
"496",2015,"Kenya","09021010",9881
"497",2015,"Kenya","09021090",22466
"498",2015,"Kenya","09022090",490670
"499",2015,"Kenya","09023000",457481
"500",2015,"Kenya","09024000",7084579
"501",2015,"Kenya","09042120",5155
"502",2015,"Kenya","09109100",6422
"503",2015,"Kenya","09109960",2259
"504",2015,"Kenya","10062040",9378
"505",2015,"Kenya","10082900",40000
"506",2015,"Kenya","11029060",346347
"507",2015,"Kenya","12093000",57334
"508",2015,"Kenya","12099180",110997
"509",2015,"Kenya","12119091",11510
"510",2015,"Kenya","13012000",27843
"511",2015,"Kenya","13019091",36450
"512",2015,"Kenya","15131100",934560
"513",2015,"Kenya","15159021",1297188
"514",2015,"Kenya","15159080",1947577
"515",2015,"Kenya","15171000",6666
"516",2015,"Kenya","15219040",928566
"517",2015,"Kenya","17049035",4937
"518",2015,"Kenya","19059090",3296
"519",2015,"Kenya","20055140",4909
"520",2015,"Kenya","20081910",33964
"521",2015,"Kenya","20081990",1328491
"522",2015,"Kenya","20082000",10027099
"523",2015,"Kenya","20094940",1890341
"524",2015,"Kenya","21012020",12445625
"525",2015,"Kenya","21012090",2862
"526",2015,"Kenya","21039080",83254
"527",2015,"Kenya","21069099",72216
"528",2015,"Kenya","22030000",202560
"529",2015,"Kenya","26140060",16824968
"530",2015,"Kenya","26151000",534198
"531",2015,"Kenya","29362800",62180
"532",2015,"Kenya","30029051",2460
"533",2015,"Kenya","30049091",68600
"534",2015,"Kenya","30065000",3000
"535",2015,"Kenya","32030010",755959
"536",2015,"Kenya","32030080",23982
"537",2015,"Kenya","33012951",3123564
"538",2015,"Kenya","33013000",373885
"539",2015,"Kenya","33049950",21948
"540",2015,"Kenya","37059001",390405
"541",2015,"Kenya","39046950",5815
"542",2015,"Kenya","39199050",4289
"543",2015,"Kenya","39232100",300
"544",2015,"Kenya","39233000",50282
"545",2015,"Kenya","39239000",452716
"546",2015,"Kenya","39241040",1025
"547",2015,"Kenya","39249010",4583
"548",2015,"Kenya","39261000",5172
"549",2015,"Kenya","39262090",1228
"550",2015,"Kenya","39264000",260
"551",2015,"Kenya","39269033",748
"552",2015,"Kenya","39269035",5321
"553",2015,"Kenya","39269099",8001
"554",2015,"Kenya","40161000",644
"555",2015,"Kenya","40169960",10152
"556",2015,"Kenya","42010030",95563
"557",2015,"Kenya","42010060",302
"558",2015,"Kenya","42021100",1415
"559",2015,"Kenya","42021280",336
"560",2015,"Kenya","42022160",2898
"561",2015,"Kenya","42022190",158285
"562",2015,"Kenya","42022215",321
"563",2015,"Kenya","42022240",1276
"564",2015,"Kenya","42022245",4282
"565",2015,"Kenya","42022260",4135
"566",2015,"Kenya","42022280",40208
"567",2015,"Kenya","42022910",1744
"568",2015,"Kenya","42022950",11640
"569",2015,"Kenya","42022990",4195
"570",2015,"Kenya","42023160",30094
"571",2015,"Kenya","42023240",15315
"572",2015,"Kenya","42023295",19251
"573",2015,"Kenya","42029100",33635
"574",2015,"Kenya","42029215",5509
"575",2015,"Kenya","42029220",1126
"576",2015,"Kenya","42029230",57866
"577",2015,"Kenya","42029260",400
"578",2015,"Kenya","42029290",1071
"579",2015,"Kenya","42029990",732
"580",2015,"Kenya","42031040",179192
"581",2015,"Kenya","42033000",75788
"582",2015,"Kenya","42034060",586
"583",2015,"Kenya","42050010",400
"584",2015,"Kenya","42050080",12009
"585",2015,"Kenya","43031000",18994
"586",2015,"Kenya","44151090",7000
"587",2015,"Kenya","44190040",20343
"588",2015,"Kenya","44190080",73147
"589",2015,"Kenya","44201000",334035
"590",2015,"Kenya","44209045",2077
"591",2015,"Kenya","44209080",25722
"592",2015,"Kenya","44219097",2307
"593",2015,"Kenya","45031040",13546
"594",2015,"Kenya","46021914",2295
"595",2015,"Kenya","46021916",3087
"596",2015,"Kenya","46021918",46716
"597",2015,"Kenya","46021929",3614
"598",2015,"Kenya","46021980",38521
"599",2015,"Kenya","46029000",4975
"600",2015,"Kenya","48192000",2520
"601",2015,"Kenya","49011000",15295
"602",2015,"Kenya","49019900",119874
"603",2015,"Kenya","49090040",3880
"604",2015,"Kenya","49100060",8853
"605",2015,"Kenya","52081120",2438
"606",2015,"Kenya","52084230",600
"607",2015,"Kenya","52085230",23465
"608",2015,"Kenya","52093160",600
"609",2015,"Kenya","56090020",251
"610",2015,"Kenya","57011090",5840
"611",2015,"Kenya","58063210",2286
"612",2015,"Kenya","60049020",4260
"613",2015,"Kenya","61013020",2683113
"614",2015,"Kenya","61021000",1500
"615",2015,"Kenya","61022000",88218
"616",2015,"Kenya","61023020",621341
"617",2015,"Kenya","61034210",500885
"618",2015,"Kenya","61034315",20421941
"619",2015,"Kenya","61034910",8596
"620",2015,"Kenya","61044200",118666
