"","Year","Country","HTS8","Value"
"541",1997,"Argentina","32041245",156210
"542",1997,"Argentina","32041250",32232
"543",1997,"Argentina","32041410",46463
"544",1997,"Argentina","32041430",102952
"545",1997,"Argentina","32041720",9240
"546",1997,"Argentina","32041760",39960
"547",1997,"Argentina","32074010",12500
"548",1997,"Argentina","32099000",416250
"549",1997,"Argentina","33011300",21740299
"550",1997,"Argentina","33011910",1611
"551",1997,"Argentina","33011950",202733
"552",1997,"Argentina","33012950",496040
"553",1997,"Argentina","33019050",12240
"554",1997,"Argentina","33021010",209030
"555",1997,"Argentina","33021020",407666
"556",1997,"Argentina","33030020",1860
"557",1997,"Argentina","33030030",32848
"558",1997,"Argentina","33049950",35344
"559",1997,"Argentina","33051000",4518
"560",1997,"Argentina","33053000",10791
"561",1997,"Argentina","33059000",118406
"562",1997,"Argentina","33074900",16270
"563",1997,"Argentina","34029050",85480
"564",1997,"Argentina","34039900",2572986
"565",1997,"Argentina","35030020",27400
"566",1997,"Argentina","35030055",5566299
"567",1997,"Argentina","35061050",2519
"568",1997,"Argentina","35079070",1439508
"569",1997,"Argentina","36020000",2300
"570",1997,"Argentina","37011000",652821
"571",1997,"Argentina","37019960",6229
"572",1997,"Argentina","37024400",4737
"573",1997,"Argentina","37040000",1500
"574",1997,"Argentina","37061060",708562
"575",1997,"Argentina","37069000",1411
"576",1997,"Argentina","37079032",1689
"577",1997,"Argentina","38051000",819383
"578",1997,"Argentina","38061000",520407
"579",1997,"Argentina","38062000",1880432
"580",1997,"Argentina","38089095",14300
"581",1997,"Argentina","38099100",137876
"582",1997,"Argentina","38112100",461887
"583",1997,"Argentina","38159050",1290
"584",1997,"Argentina","38220010",8945
"585",1997,"Argentina","38220050",14748
"586",1997,"Argentina","38231200",56410
"587",1997,"Argentina","38231940",344515
"588",1997,"Argentina","38249028",320394
"589",1997,"Argentina","38249090",32676
"590",1997,"Argentina","39011000",13200
"591",1997,"Argentina","39012000",76000
"592",1997,"Argentina","39022010",11349
"593",1997,"Argentina","39022050",1674672
"594",1997,"Argentina","39029000",5193932
"595",1997,"Argentina","39041000",502690
"596",1997,"Argentina","39044000",37149
"597",1997,"Argentina","39052900",35280
"598",1997,"Argentina","39061000",43217
"599",1997,"Argentina","39074000",300
"600",1997,"Argentina","39079140",269953
"601",1997,"Argentina","39079150",319654
"602",1997,"Argentina","39094000",8632603
"603",1997,"Argentina","39111000",1905
"604",1997,"Argentina","39139020",2493829
"605",1997,"Argentina","39159000",212108
"606",1997,"Argentina","39169050",33193
"607",1997,"Argentina","39172900",7433
"608",1997,"Argentina","39174000",213983
"609",1997,"Argentina","39191020",14885
"610",1997,"Argentina","39199010",44207
"611",1997,"Argentina","39199050",29130
"612",1997,"Argentina","39201000",1766
"613",1997,"Argentina","39202000",753324
"614",1997,"Argentina","39205110",319284
"615",1997,"Argentina","39205150",180882
"616",1997,"Argentina","39205980",69504
"617",1997,"Argentina","39206200",760
"618",1997,"Argentina","39209910",238905
"619",1997,"Argentina","39209920",54666
"620",1997,"Argentina","39209950",22121
"621",1997,"Argentina","39211900",37811
"622",1997,"Argentina","39219040",435
"623",1997,"Argentina","39219050",554979
"624",1997,"Argentina","39229000",48645
"625",1997,"Argentina","39231000",16846
"626",1997,"Argentina","39232100",130444
"627",1997,"Argentina","39232900",117015
"628",1997,"Argentina","39233000",4682
"629",1997,"Argentina","39235000",16659
"630",1997,"Argentina","39239000",378596
"631",1997,"Argentina","39241020",34065
"632",1997,"Argentina","39241050",787608
"633",1997,"Argentina","39249055",58192
"634",1997,"Argentina","39259000",1526
"635",1997,"Argentina","39262010",1800
"636",1997,"Argentina","39262090",788
"637",1997,"Argentina","39263010",1133
"638",1997,"Argentina","39264000",1209
"639",1997,"Argentina","39269010",40615
"640",1997,"Argentina","39269025",2167
"641",1997,"Argentina","39269045",21320
"642",1997,"Argentina","39269098",72366
"643",1997,"Argentina","40021900",54896
"644",1997,"Argentina","40022000",1132748
"645",1997,"Argentina","40025900",168112
"646",1997,"Argentina","40069050",1991
"647",1997,"Argentina","40082100",1928
"648",1997,"Argentina","40082940",1450
"649",1997,"Argentina","40095000",35720
"650",1997,"Argentina","40102910",368
"651",1997,"Argentina","40102990",6234
"652",1997,"Argentina","40111010",4140918
"653",1997,"Argentina","40111050",1075
"654",1997,"Argentina","40112010",84894
